Item Code,Phasing Type,UOM,Sell Type,Year,View By,Channel Code,Sub Division Name,Group SKU,DP Name,Region Name,DC,FC,Calendar Month
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTD,0.000392964,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTD,0.008958454,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,HCM,MTF,0.08622512,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTA,0.014236871,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTA,0.063981051,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTH,0.071660614,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTH,0.082953608,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Bắc,MTS,0.067225275,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,DTD,0.005191577,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,DTD,0.008789117,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,GMT,0.092461507,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Đông,MTD,0.041570964,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Tây,MTD,0.001200962,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Tây,MTD,0.134622234,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,DTD,0.189739419,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTA,0.043182075,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTN,0.029634937,3
04HP00115,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 400gr,Miền Trung,MTN,0.057754539,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTD,0.000392964,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTD,0.006199508,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,HCM,MTF,0.086793118,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTA,0.014236871,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTA,0.241843977,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTH,0.071660614,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTH,0.213984019,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Bắc,MTS,0.196094995,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,DTD,0.005191577,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,DTD,0.029880951,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,GMT,0.19786553,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Đông,MTD,0.041570964,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Tây,MTD,0.001200962,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Tây,MTD,0.26107592,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,DTD,0.195649091,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTA,0.042288954,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTN,0.029634937,3
04HP00116,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Bột Giặt SUPERNET,Powder Detergent Super NET 800gr,Miền Trung,MTN,0.070955181,3
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,HCM,MTD,0.038419288,3
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Bắc,MTA,1.455758576,3
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Bắc,MTH,6.895728714,3
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Đông,MTD,4.641364571,3
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Tây,MTD,0.117415768,3
04HP00081,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Chante,Liquid Detergent Chanté hương hoa hồng Pháp 3.4kg,Miền Trung,MTN,2.851588922,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,HCM,JP1,8.29E-05,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,HCM,MTF,0.060226919,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTA,0.05580259,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTH,0.111605181,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Bắc,MTS,0.033481554,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Đông,DTD,0.007122384,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Đông,GMT,7.78E-02,3
04HP00044,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.2kg,Miền Tây,MTD,0.070303306,3
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,HCM,JP1,4.01E-05,3
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,HCM,MTF,0.003315421,3
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Đông,DTD,0.002818281,3
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Đông,GMT,0.036637647,3
04HP00046,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 2.7kg,Miền Tây,MTD,0.019142568,3
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,HCM,MTF,0.010542973,3
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Đông,GMT,0.020999528,3
04HP00059,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Flower Serum,Liquid Detergent Joins hương Flower Serum 3.6kg,Miền Tây,MTD,0.018061322,3
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_HRC,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,HCM,HCM,0.007864841,3
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,HCM,NETCO,0.010996547,3
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Đông,NETCO,0.012553973,3
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Tây,NETCO,0.041158584,3
NLNG01000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 2.7kg,Miền Trung,NETCO,0.00792388,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,HCM,MTD,0.040138431,3
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,HCM,NETCO,0.263917121,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTA,0.05095945,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Bắc,MTH,0.63479117,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,DTD,0.220195153,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,MTD,0.402013437,3
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Đông,NETCO,0.301295359,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Tây,MTD,0.062912901,3
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Tây,NETCO,0.987806011,3
04HP00005,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,MTN,0.121421899,3
NLNG02000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic 3.6kg,Miền Trung,NETCO,0.19017311,3
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,HCM,NETCO,0.021993093,3
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTA,0.004595377,3
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Bắc,MTH,0.011233144,3
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Đông,MTD,0.018892106,3
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Đông,NETCO,0.025107947,3
04HP00032,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Tây,MTD,0.005105975,3
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Tây,NETCO,0.082317168,3
NLNG04000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đậm đặc 2.4kg,Miền Trung,NETCO,0.015847759,3
NLNG10000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,HCM,NETCO,0.175944748,3
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Bắc,MTH,0.001983124,3
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Đông,DTD,0.165260337,3
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Đông,MTD,0.003305207,3
NLNG10000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Đông,NETCO,0.200863572,3
04HP00052,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Tây,MTD,0.013220827,3
NLNG10000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Tây,NETCO,0.658537341,3
NLNG10000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic đam mê 3.3kg,Miền Trung,NETCO,0.126782073,3
NLNG09000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_HRC,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,HCM,HCM,0.000812064,3
NLNG09000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,HCM,NETCO,0.219930934,3
04HP00051,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,Miền Đông,DTD,0.165260337,3
04HP00051,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,Miền Đông,MTD,0.003305207,3
NLNG09000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,Miền Đông,NETCO,0.251079466,3
04HP00051,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,Miền Tây,MTD,0.013220827,3
NLNG09000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,Miền Tây,NETCO,0.823171676,3
NLNG09000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic diệu kỳ 3.3kg,Miền Trung,NETCO,0.158477592,3
NLNG05000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_HRC,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,HCM,HCM,8.66E-05,3
NLNG05000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,HCM,NETCO,0.043986187,3
04HP00031,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Bắc,MTA,0.001531792,3
04HP00031,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Bắc,MTH,0.004595377,3
04HP00031,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Đông,DTD,0.045953771,3
04HP00031,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Đông,MTD,0.00204239,3
NLNG05000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Đông,NETCO,0.050215893,3
NLNG05000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Tây,NETCO,0.164634335,3
04HP00031,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Trung,MTN,0.000510597,3
NLNG05000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 2.4kg,Miền Trung,NETCO,0.031695518,3
NLNG03000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_HRC,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,HCM,HCM,0.003860404,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,HCM,MTD,0.019880477,3
NLNG03000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,HCM,NETCO,0.362886042,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Bắc,MTA,0.062912901,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Bắc,MTH,0.318968407,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Đông,DTD,0.169864832,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Đông,MTD,0.183705671,3
NLNG03000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Đông,NETCO,0.414281118,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Tây,MTD,0.03145645,3
NLNG03000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Tây,NETCO,1.358233265,3
04HP00006,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Trung,MTN,0.018244741,3
NLNG03000,Weighted Phasing,Val (Bio),Sell In,2023,MUF,NETCO_C1,Home Care,Nước Giặt NET,Liquid Detergent NET Matic hương nước hoa 3.6kg,Miền Trung,NETCO,0.261488026,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",HCM,JP1,0.000179864,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",HCM,MTF,0.00515385,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",Miền Bắc,MTA,0.000476332,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",Miền Bắc,MTH,0.001270219,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",Miền Đông,DTD,0.001233821,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",Miền Đông,GMT,0.021591874,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",Miền Đông,MTD,0.001746551,3
04HP00049,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.2kg",Miền Tây,MTD,0.012170689,3
04HP00050,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.7kg",Miền Bắc,MTA,0.00050448,3
04HP00050,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.7kg",Miền Bắc,MTH,0.008353222,3
04HP00050,Weighted Phasing,Val (Bio),Sell In,2023,MUF,MT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 2.7kg",Miền Đông,MTD,0.000604258,3
04HP00058,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 3.6kg",HCM,MTF,0.006251178,3
04HP00058,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 3.6kg",Miền Đông,DTD,0.002190569,3
04HP00058,Weighted Phasing,Val (Bio),Sell In,2023,MUF,GT0,Home Care,Nước Giặt Pine Serum,"Liquid Detergent Joins tinh dầu thông, cam 3.6kg",Miền Đông,GMT,0.017993958,3
