DP Name,Region Name,Channel Code,1,2,3,4,5,6,7,8,9,10,11,12
Tỏi bột 60g,Miền Tây,GT0,0.11,0.34746016861869894,0.3039071156453674,0.3039071156453673,0.3039071156453673,0.3039071156453673,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453674,0.30390711564536743
Tỏi bột 60g,Miền Trung,GT0,0.13880000000000006,0.01430366178996309,0.004014545146473203,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473204,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473203,0.004014545146473204
Tỏi bột 60g,Miền Bắc,GT0,0.57,0.6191665769956914,0.6867261614564601,0.6867261614564599,0.6867261614564599,0.68672616145646,0.68672616145646,0.6867261614564601,0.68672616145646,0.6867261614564603,0.6867261614564601,0.6867261614564601
Nghệ bột 45g,HCM,GT0,0.0412,0.004126169158122303,0.0011580735486133205,0.0011580735486133203,0.0011580735486133207,0.0011580735486133205,0.0011580735486133207,0.00115807354861332,0.00115807354861332,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205
Nghệ bột 45g,Miền Đông,GT0,0.13999999999999999,0.014943423437524018,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.004194104203086078,0.00419410420308608,0.004194104203086078,0.004194104203086078,0.00419410420308608,0.004194104203086079,0.004194104203086079
Nghệ bột 45g,Miền Tây,GT0,0.11,0.34746016861869894,0.3039071156453673,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453674
Nghệ bột 45g,Miền Trung,GT0,0.13880000000000003,0.014303661789963094,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473201,0.004014545146473201,0.004014545146473203,0.004014545146473203,0.004014545146473203
Nghệ bột 45g,Miền Bắc,GT0,0.5699999999999998,0.6191665769956916,0.68672616145646,0.6867261614564599,0.68672616145646,0.68672616145646,0.6867261614564601,0.68672616145646,0.6867261614564599,0.68672616145646,0.68672616145646,0.68672616145646
GV mềm thịt 120g,HCM,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV mềm thịt 120g,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV mềm thịt 120g,Miền Tây,GT0,0.0,0.37500000000000006,0.30970088924818107,0.30970088924818107,0.309700889248181,0.3097008892481811,0.30970088924818107,0.30970088924818107,0.309700889248181,0.30970088924818107,0.30970088924818107,0.3097008892481811
GV mềm thịt 120g,Miền Trung,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV mềm thịt 120g,Miền Bắc,GT0,0.0,0.625,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.690299110751819,0.6902991107518189,0.6902991107518189,0.690299110751819,0.6902991107518189
GV khử tanh cá 120g,HCM,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV khử tanh cá 120g,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV khử tanh cá 120g,Miền Tây,GT0,0.0,0.375,0.30970088924818107,0.3097008892481811,0.3097008892481811,0.30970088924818107,0.3097008892481811,0.30970088924818107,0.3097008892481811,0.30970088924818107,0.309700889248181,0.30970088924818107
GV khử tanh cá 120g,Miền Trung,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV khử tanh cá 120g,Miền Bắc,GT0,0.0,0.625,0.690299110751819,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.690299110751819,0.6902991107518189,0.690299110751819,0.6902991107518189,0.6902991107518189
Muối tôm 120g,HCM,GT0,0.041199999999999994,0.030188306195965527,0.011719060385432375,0.011719060385432377,0.011719060385432375,0.011719060385432377,0.011719060385432373,0.011719060385432375,0.011719060385432373,0.011719060385432377,0.011719060385432373,0.011719060385432375
Muối tôm 120g,Miền Đông,GT0,0.13999999999999999,0.0576290950993796,0.06668129333966066,0.06668129333966068,0.06668129333966066,0.06668129333966068,0.06668129333966066,0.06668129333966068,0.06668129333966068,0.06668129333966066,0.06668129333966066,0.06668129333966066
Muối tôm 120g,Miền Tây,GT0,0.10999999999999999,0.279650859576519,0.24021621474942054,0.24021621474942056,0.24021621474942056,0.24021621474942056,0.2402162147494205,0.24021621474942056,0.24021621474942054,0.24021621474942056,0.2402162147494205,0.24021621474942054
Muối tôm 120g,Miền Trung,GT0,0.13880000000000003,0.0784197000899336,0.0984599818465847,0.09845998184658471,0.0984599818465847,0.0984599818465847,0.0984599818465847,0.09845998184658471,0.0984599818465847,0.09845998184658471,0.0984599818465847,0.0984599818465847
Muối tôm 120g,Miền Bắc,GT0,0.57,0.5541120390382023,0.5829234496789018,0.5829234496789019,0.5829234496789019,0.5829234496789019,0.5829234496789018,0.5829234496789019,0.5829234496789019,0.5829234496789019,0.5829234496789018,0.5829234496789019
Muối ớt 120g,HCM,GT0,0.041199999999999994,0.005878796365921859,0.0017117391666475038,0.0017117391666475036,0.001711739166647504,0.0017117391666475036,0.0017117391666475036,0.0017117391666475034,0.0017117391666475038,0.0017117391666475034,0.0017117391666475038,0.0017117391666475032
Muối ớt 120g,Miền Đông,GT0,0.13999999999999999,0.021290776027933216,0.006199271576507176,0.006199271576507176,0.006199271576507176,0.006199271576507176,0.0061992715765071755,0.006199271576507175,0.006199271576507176,0.006199271576507175,0.0061992715765071755,0.006199271576507175
Muối ớt 120g,Miền Tây,GT0,0.10999999999999997,0.33576237923406677,0.3011371592411364,0.3011371592411364,0.3011371592411364,0.3011371592411363,0.3011371592411364,0.3011371592411363,0.3011371592411364,0.3011371592411363,0.3011371592411364,0.3011371592411363
Muối ớt 120g,Miền Trung,GT0,0.13880000000000003,0.020379269905763255,0.005933866783954433,0.005933866783954433,0.0059338667839544355,0.005933866783954433,0.005933866783954434,0.005933866783954433,0.005933866783954434,0.005933866783954433,0.005933866783954434,0.005933866783954432
Muối ớt 120g,Miền Bắc,GT0,0.5699999999999998,0.616688778466315,0.6850179632317546,0.6850179632317546,0.6850179632317547,0.6850179632317546,0.6850179632317545,0.6850179632317545,0.6850179632317547,0.6850179632317545,0.6850179632317546,0.6850179632317543
Muối đa năng 120g,HCM,GT0,0.041199999999999994,0.031060804608030488,0.03860371699560156,0.03860371699560157,0.03860371699560158,0.03860371699560158,0.03860371699560158,0.03860371699560157,0.03860371699560156,0.03860371699560156,0.03860371699560157,0.03860371699560157
Muối đa năng 120g,Miền Đông,GT0,0.13999999999999999,0.06586993941470916,0.06683246652887954,0.06683246652887954,0.06683246652887956,0.06683246652887956,0.06683246652887954,0.06683246652887956,0.06683246652887954,0.06683246652887954,0.06683246652887956,0.06683246652887956
Muối đa năng 120g,Miền Tây,GT0,0.10999999999999999,0.26339642290480564,0.23062243698659163,0.23062243698659166,0.23062243698659168,0.23062243698659163,0.23062243698659163,0.23062243698659166,0.2306224369865916,0.2306224369865916,0.23062243698659163,0.23062243698659163
Muối đa năng 120g,Miền Trung,GT0,0.13880000000000003,0.08402206348293617,0.09679915201896425,0.09679915201896427,0.09679915201896426,0.09679915201896427,0.09679915201896426,0.09679915201896427,0.09679915201896425,0.09679915201896425,0.09679915201896425,0.09679915201896425
Muối đa năng 120g,Miền Bắc,GT0,0.57,0.5556507695895185,0.5671422274699629,0.5671422274699629,0.567142227469963,0.5671422274699629,0.5671422274699629,0.567142227469963,0.5671422274699629,0.5671422274699629,0.567142227469963,0.567142227469963
Hũ thủy tinh tiêu nguyên hạt 45g,HCM,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Tây,GT0,0.375,0.37500000000000006,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.35063291139240504,0.3506329113924051,0.350632911392405,0.3506329113924051,0.3506329113924051
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Trung,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Bắc,GT0,0.6250000000000001,0.625,0.649367088607595,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.6493670886075948
Hũ thủy tinh tiêu ngũ sắc 45g,HCM,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Tây,GT0,0.375,0.37499999999999994,0.3506329113924051,0.3506329113924051,0.35063291139240516,0.35063291139240504,0.3506329113924051,0.35063291139240516,0.35063291139240504,0.3506329113924051,0.3506329113924051,0.3506329113924051
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Trung,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Bắc,GT0,0.6250000000000001,0.625,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595
Hũ thủy tinh tiêu đen 45g,HCM,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu đen 45g,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu đen 45g,Miền Tây,GT0,0.375,0.37500000000000006,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.35063291139240504,0.3506329113924051,0.350632911392405,0.3506329113924051,0.3506329113924051
Hũ thủy tinh tiêu đen 45g,Miền Trung,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu đen 45g,Miền Bắc,GT0,0.6250000000000001,0.625,0.649367088607595,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.6493670886075948
Tiêu đen xay 45g,HCM,MT0,0.0412,0.029853617919526267,0.038587340208338865,0.03858734020833886,0.03858734020833885,0.03858734020833886,0.03858734020833886,0.03858734020833886,0.03858734020833886,0.038587340208338865,0.03858734020833886,0.03858734020833886
Tiêu đen xay 45g,Miền Đông,MT0,0.13999999999999999,0.05446792719103424,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462327,0.06419020666462326,0.06419020666462327,0.06419020666462327,0.06419020666462327
Tiêu đen xay 45g,Miền Tây,MT0,0.11,0.28588602209248454,0.23474126471471835,0.23474126471471835,0.23474126471471832,0.23474126471471835,0.23474126471471837,0.23474126471471837,0.23474126471471835,0.23474126471471835,0.23474126471471835,0.23474126471471835
Tiêu đen xay 45g,Miền Trung,MT0,0.13880000000000006,0.07627064706924926,0.09543194824006433,0.09543194824006435,0.09543194824006433,0.09543194824006435,0.09543194824006433,0.09543194824006435,0.09543194824006433,0.09543194824006433,0.09543194824006435,0.09543194824006435
Tiêu đen xay 45g,Miền Bắc,MT0,0.57,0.5535217857277056,0.5670492401722552,0.5670492401722552,0.5670492401722551,0.5670492401722552,0.5670492401722551,0.5670492401722552,0.5670492401722551,0.5670492401722552,0.5670492401722552,0.5670492401722552
Tiêu trắng xay 45g,HCM,MT0,0.0412,0.004126169158122303,0.001158073548613321,0.0011580735486133203,0.00115807354861332,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133203,0.0011580735486133207,0.0011580735486133205,0.0011580735486133203
Tiêu trắng xay 45g,Miền Đông,MT0,0.14,0.014943423437524018,0.00419410420308608,0.004194104203086078,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.004194104203086079
Tiêu trắng xay 45g,Miền Tây,MT0,0.11,0.347460168618699,0.3039071156453674,0.3039071156453674,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453673
Tiêu trắng xay 45g,Miền Trung,MT0,0.13880000000000003,0.014303661789963094,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473203,0.004014545146473202
Tiêu trắng xay 45g,Miền Bắc,MT0,0.57,0.6191665769956916,0.6867261614564601,0.68672616145646,0.68672616145646,0.68672616145646,0.6867261614564601,0.6867261614564601,0.6867261614564599,0.6867261614564603,0.6867261614564601,0.68672616145646
Ớt không cay 90g,HCM,MT0,0.041199999999999994,0.004126169158122303,0.0011580735486133207,0.0011580735486133205,0.0011580735486133207,0.0011580735486133205,0.0011580735486133205,0.0011580735486133203,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205
Ớt không cay 90g,Miền Đông,MT0,0.13999999999999999,0.014943423437524018,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.00419410420308608,0.00419410420308608,0.004194104203086079,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.00419410420308608
Ớt không cay 90g,Miền Tây,MT0,0.10999999999999999,0.34746016861869894,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453673,0.3039071156453673,0.30390711564536727,0.3039071156453673,0.3039071156453673,0.3039071156453674
Ớt không cay 90g,Miền Trung,MT0,0.13880000000000003,0.014303661789963094,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473203,0.004014545146473202,0.004014545146473202,0.004014545146473204,0.004014545146473202,0.004014545146473203
Ớt không cay 90g,Miền Bắc,MT0,0.5700000000000001,0.6191665769956916,0.6867261614564601,0.68672616145646,0.6867261614564601,0.68672616145646,0.68672616145646,0.6867261614564599,0.68672616145646,0.6867261614564601,0.68672616145646,0.6867261614564601
Tỏi bột 60g,HCM,MT0,0.0412,0.004126169158122303,0.0011580735486133207,0.0011580735486133203,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205,0.0011580735486133203,0.0011580735486133207,0.0011580735486133205,0.0011580735486133205
Tỏi bột 60g,Miền Đông,MT0,0.13999999999999999,0.014943423437524016,0.00419410420308608,0.004194104203086079,0.004194104203086079,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.004194104203086078,0.00419410420308608,0.004194104203086079,0.00419410420308608
Tỏi bột 60g,Miền Tây,MT0,0.11,0.34746016861869894,0.3039071156453674,0.3039071156453673,0.3039071156453673,0.3039071156453673,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453674,0.30390711564536743
Tỏi bột 60g,Miền Trung,MT0,0.13880000000000006,0.01430366178996309,0.004014545146473203,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473204,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473203,0.004014545146473204
Tỏi bột 60g,Miền Bắc,MT0,0.57,0.6191665769956914,0.6867261614564601,0.6867261614564599,0.6867261614564599,0.68672616145646,0.68672616145646,0.6867261614564601,0.68672616145646,0.6867261614564603,0.6867261614564601,0.6867261614564601
Nghệ bột 45g,HCM,MT0,0.0412,0.004126169158122303,0.0011580735486133205,0.0011580735486133203,0.0011580735486133207,0.0011580735486133205,0.0011580735486133207,0.00115807354861332,0.00115807354861332,0.0011580735486133205,0.0011580735486133205,0.0011580735486133205
Nghệ bột 45g,Miền Đông,MT0,0.13999999999999999,0.014943423437524018,0.00419410420308608,0.004194104203086079,0.00419410420308608,0.004194104203086078,0.00419410420308608,0.004194104203086078,0.004194104203086078,0.00419410420308608,0.004194104203086079,0.004194104203086079
Nghệ bột 45g,Miền Tây,MT0,0.11,0.34746016861869894,0.3039071156453673,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453673,0.3039071156453674,0.3039071156453673,0.3039071156453674
Nghệ bột 45g,Miền Trung,MT0,0.13880000000000003,0.014303661789963094,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473202,0.004014545146473203,0.004014545146473201,0.004014545146473201,0.004014545146473203,0.004014545146473203,0.004014545146473203
Nghệ bột 45g,Miền Bắc,MT0,0.5699999999999998,0.6191665769956916,0.68672616145646,0.6867261614564599,0.68672616145646,0.68672616145646,0.6867261614564601,0.68672616145646,0.6867261614564599,0.68672616145646,0.68672616145646,0.68672616145646
GV mềm thịt 120g,HCM,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV mềm thịt 120g,Miền Đông,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV mềm thịt 120g,Miền Tây,MT0,0.0,0.37500000000000006,0.30970088924818107,0.30970088924818107,0.309700889248181,0.3097008892481811,0.30970088924818107,0.30970088924818107,0.309700889248181,0.30970088924818107,0.30970088924818107,0.3097008892481811
GV mềm thịt 120g,Miền Trung,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV mềm thịt 120g,Miền Bắc,MT0,0.0,0.625,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.690299110751819,0.6902991107518189,0.6902991107518189,0.690299110751819,0.6902991107518189
GV khử tanh cá 120g,HCM,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV khử tanh cá 120g,Miền Đông,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV khử tanh cá 120g,Miền Tây,MT0,0.0,0.375,0.30970088924818107,0.3097008892481811,0.3097008892481811,0.30970088924818107,0.3097008892481811,0.30970088924818107,0.3097008892481811,0.30970088924818107,0.309700889248181,0.30970088924818107
GV khử tanh cá 120g,Miền Trung,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GV khử tanh cá 120g,Miền Bắc,MT0,0.0,0.625,0.690299110751819,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.6902991107518189,0.690299110751819,0.6902991107518189,0.690299110751819,0.6902991107518189,0.6902991107518189
Muối tôm 120g,HCM,MT0,0.041199999999999994,0.030188306195965527,0.011719060385432375,0.011719060385432377,0.011719060385432375,0.011719060385432377,0.011719060385432373,0.011719060385432375,0.011719060385432373,0.011719060385432377,0.011719060385432373,0.011719060385432375
Muối tôm 120g,Miền Đông,MT0,0.13999999999999999,0.0576290950993796,0.06668129333966066,0.06668129333966068,0.06668129333966066,0.06668129333966068,0.06668129333966066,0.06668129333966068,0.06668129333966068,0.06668129333966066,0.06668129333966066,0.06668129333966066
Muối tôm 120g,Miền Tây,MT0,0.10999999999999999,0.279650859576519,0.24021621474942054,0.24021621474942056,0.24021621474942056,0.24021621474942056,0.2402162147494205,0.24021621474942056,0.24021621474942054,0.24021621474942056,0.2402162147494205,0.24021621474942054
Muối tôm 120g,Miền Trung,MT0,0.13880000000000003,0.0784197000899336,0.0984599818465847,0.09845998184658471,0.0984599818465847,0.0984599818465847,0.0984599818465847,0.09845998184658471,0.0984599818465847,0.09845998184658471,0.0984599818465847,0.0984599818465847
Muối tôm 120g,Miền Bắc,MT0,0.57,0.5541120390382023,0.5829234496789018,0.5829234496789019,0.5829234496789019,0.5829234496789019,0.5829234496789018,0.5829234496789019,0.5829234496789019,0.5829234496789019,0.5829234496789018,0.5829234496789019
Muối ớt 120g,HCM,MT0,0.041199999999999994,0.005878796365921859,0.0017117391666475038,0.0017117391666475036,0.001711739166647504,0.0017117391666475036,0.0017117391666475036,0.0017117391666475034,0.0017117391666475038,0.0017117391666475034,0.0017117391666475038,0.0017117391666475032
Muối ớt 120g,Miền Đông,MT0,0.13999999999999999,0.021290776027933216,0.006199271576507176,0.006199271576507176,0.006199271576507176,0.006199271576507176,0.0061992715765071755,0.006199271576507175,0.006199271576507176,0.006199271576507175,0.0061992715765071755,0.006199271576507175
Muối ớt 120g,Miền Tây,MT0,0.10999999999999997,0.33576237923406677,0.3011371592411364,0.3011371592411364,0.3011371592411364,0.3011371592411363,0.3011371592411364,0.3011371592411363,0.3011371592411364,0.3011371592411363,0.3011371592411364,0.3011371592411363
Muối ớt 120g,Miền Trung,MT0,0.13880000000000003,0.020379269905763255,0.005933866783954433,0.005933866783954433,0.0059338667839544355,0.005933866783954433,0.005933866783954434,0.005933866783954433,0.005933866783954434,0.005933866783954433,0.005933866783954434,0.005933866783954432
Muối ớt 120g,Miền Bắc,MT0,0.5699999999999998,0.616688778466315,0.6850179632317546,0.6850179632317546,0.6850179632317547,0.6850179632317546,0.6850179632317545,0.6850179632317545,0.6850179632317547,0.6850179632317545,0.6850179632317546,0.6850179632317543
Muối đa năng 120g,HCM,MT0,0.041199999999999994,0.031060804608030488,0.03860371699560156,0.03860371699560157,0.03860371699560158,0.03860371699560158,0.03860371699560158,0.03860371699560157,0.03860371699560156,0.03860371699560156,0.03860371699560157,0.03860371699560157
Muối đa năng 120g,Miền Đông,MT0,0.13999999999999999,0.06586993941470916,0.06683246652887954,0.06683246652887954,0.06683246652887956,0.06683246652887956,0.06683246652887954,0.06683246652887956,0.06683246652887954,0.06683246652887954,0.06683246652887956,0.06683246652887956
Muối đa năng 120g,Miền Tây,MT0,0.10999999999999999,0.26339642290480564,0.23062243698659163,0.23062243698659166,0.23062243698659168,0.23062243698659163,0.23062243698659163,0.23062243698659166,0.2306224369865916,0.2306224369865916,0.23062243698659163,0.23062243698659163
Muối đa năng 120g,Miền Trung,MT0,0.13880000000000003,0.08402206348293617,0.09679915201896425,0.09679915201896427,0.09679915201896426,0.09679915201896427,0.09679915201896426,0.09679915201896427,0.09679915201896425,0.09679915201896425,0.09679915201896425,0.09679915201896425
Muối đa năng 120g,Miền Bắc,MT0,0.57,0.5556507695895185,0.5671422274699629,0.5671422274699629,0.567142227469963,0.5671422274699629,0.5671422274699629,0.567142227469963,0.5671422274699629,0.5671422274699629,0.567142227469963,0.567142227469963
Hũ thủy tinh tiêu nguyên hạt 45g,HCM,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Đông,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Tây,MT0,0.375,0.37500000000000006,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.35063291139240504,0.3506329113924051,0.350632911392405,0.3506329113924051,0.3506329113924051
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Trung,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu nguyên hạt 45g,Miền Bắc,MT0,0.6250000000000001,0.625,0.649367088607595,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.6493670886075948
Hũ thủy tinh tiêu ngũ sắc 45g,HCM,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Đông,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Tây,MT0,0.375,0.37499999999999994,0.3506329113924051,0.3506329113924051,0.35063291139240516,0.35063291139240504,0.3506329113924051,0.35063291139240516,0.35063291139240504,0.3506329113924051,0.3506329113924051,0.3506329113924051
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Trung,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu ngũ sắc 45g,Miền Bắc,MT0,0.6250000000000001,0.625,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595
Hũ thủy tinh tiêu đen 45g,HCM,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu đen 45g,Miền Đông,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu đen 45g,Miền Tây,MT0,0.375,0.37500000000000006,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.3506329113924051,0.35063291139240504,0.3506329113924051,0.350632911392405,0.3506329113924051,0.3506329113924051
Hũ thủy tinh tiêu đen 45g,Miền Trung,MT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hũ thủy tinh tiêu đen 45g,Miền Bắc,MT0,0.6250000000000001,0.625,0.649367088607595,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.6493670886075948,0.649367088607595,0.649367088607595,0.649367088607595,0.649367088607595,0.6493670886075948
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Trung,GT0,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337,0.05251320063488337
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,HCM,GT0,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867,0.24662284914369867
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Đông,GT0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Springroll Chinsu Hi Fresh chả giò tôm & thịt 400gr,Miền Tây,GT0,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109,0.02117191140609109
Springroll Chinsu Hi Fresh chả giò tôm & mực 400gr,Miền Bắc,GT0,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327,0.679692038815327
